Seller_ID,Seller_Name,Store_Branch,Region,Sales_Channel
SL14107,Brittany Kelly,Gonzalez-Reese,North,physical_store
SL14108,Allen Gordon,Munoz-Cowan,South,e-commerce
SL14109,Christopher Nielsen,"Williams, Hanson and Rodriguez",East,physical_store
SL14110,Kyle Rodriguez,Torres PLC,North,marketplace
SL14111,Christopher Smith,"Daniels, Aguirre and Morgan",West,e-commerce
SL14112,Nichole Fox,"Moore, Moreno and Turner",West,marketplace
SL14113,Clinton Miller,Benson-Jordan,West,marketplace
SL14114,Michelle Fuentes,Farmer LLC,East,physical_store
SL14115,Ana Estrada,Rodriguez-Brewer,West,marketplace
SL14116,Joseph Elliott,Spence Ltd,East,marketplace
SL14117,Mitchell Simmons,"Thompson, Sanders and Howell",North,physical_store
SL14118,Stacie Robles,Castaneda Ltd,South,marketplace
SL14119,Sheila Casey,Fletcher Inc,North,physical_store
SL14120,Steven Richardson,Woods-Guerra,South,marketplace
SL14121,Casey Jones,Parker-Conrad,West,physical_store
SL14122,Nicholas Melton,"Shelton, Williams and Rhodes",East,e-commerce
SL14123,Christina Barber,Santos Ltd,West,e-commerce
SL14124,Brian Williams,Donovan-Wells,East,physical_store
SL14125,Jennifer Armstrong,Lynn PLC,North,e-commerce
SL14126,John Roman,"Parker, Carlson and Marquez",East,marketplace
SL14127,Marissa Petersen,"Schroeder, Jordan and Glover",East,marketplace
SL14128,Lawrence Armstrong,Wright-Nguyen,South,physical_store
SL14129,Wendy Phillips,Ford-Martin,East,physical_store
SL14130,Cody Barnes,"Martin, Johnston and Martin",East,marketplace
SL14131,Thomas Harper,Turner Inc,South,physical_store
SL14132,Robert Brown,Estes LLC,South,marketplace
SL14133,Kendra Martinez,"Jackson, Williams and Jones",West,e-commerce
SL14134,Taylor Lopez,"Peterson, Yang and Smith",North,physical_store
SL14135,Christopher Green,Martin PLC,South,e-commerce
SL14136,Andre Stephenson,Acosta-Mckee,North,physical_store
SL14137,Margaret Mcneil,"Garcia, Cochran and Smith",West,physical_store
SL14138,Joseph Jones,"Lopez, Ford and Dougherty",South,marketplace
SL14139,Ashley Murphy,Johnson-Silva,East,marketplace
SL14140,Bryan Ibarra,Marshall-Owens,South,e-commerce
SL14141,Ronald Cooper,"King, Johnson and Mckinney",East,marketplace
SL14142,Corey Chavez,"Bowen, Becker and Hicks",North,marketplace
SL14143,Katie Jackson,Berry and Sons,West,physical_store
SL14144,Donald Russell,"Garner, Rogers and Aguilar",South,e-commerce
SL14145,Nicole Morales,Gaines-Rodgers,South,physical_store
SL14146,John Taylor,"Brown, Griffin and Knight",South,marketplace
SL14147,Shannon Simmons,Willis-Myers,West,physical_store
SL14148,Lori Johnson,"Morris, James and Patterson",North,physical_store
SL14149,Theresa Hall,"West, Petersen and Reid",North,physical_store
SL14150,Jonathan Dixon,Smith Group,West,marketplace
SL14151,Sherry Bryant,"Boyd, Murillo and Atkins",East,physical_store
SL14152,Joshua Jones,Hubbard-Ortiz,North,physical_store
SL14153,Melissa Pollard,"Gray, Smith and Conner",South,e-commerce
SL14154,Ashley Wilcox,Daugherty-Taylor,South,marketplace
SL14155,Mrs. Beth Schmidt,Sanders PLC,South,physical_store
SL14156,James Bailey,Henry-Hines,West,physical_store
SL14157,Garrett Ramsey,Myers-Hunter,North,e-commerce
SL14158,Heather Jordan,Peterson-Reeves,West,physical_store
SL14159,Nancy Donaldson,"Cooper, Miller and Rhodes",West,e-commerce
SL14160,Tracy Foster,Hayes-Jimenez,East,marketplace
SL14161,Marcia Sanford,Rodriguez-Mendoza,East,marketplace
SL14162,Brittney Elliott,Allen and Sons,East,marketplace
SL14163,Melissa Foster,Lewis-Hill,West,marketplace
SL14164,Ronald Walters,Christian PLC,West,physical_store
SL14165,Steven Johnson,Smith and Sons,East,marketplace
SL14166,Sheena Wilson,Webster Group,West,marketplace
SL14167,Ashley Serrano,Ingram-Munoz,East,physical_store
SL14168,Nicole Johnson,"Kim, Lee and Hester",West,e-commerce
SL14169,Rachel Snyder,"Hardin, Mckinney and Ferrell",West,physical_store
SL14170,Carl Fry,Schneider-Scott,South,marketplace
SL14171,Steven Brown,Simpson-Mccall,North,e-commerce
SL14172,Melissa Myers,Dawson-Bush,North,marketplace
SL14173,Erin Young,Martin and Sons,North,e-commerce
SL14174,Jennifer Andrews,Woodward Group,South,e-commerce
SL14175,Claudia Rodriguez,Morales-Nolan,North,physical_store
SL14176,Cristina Richards,Franklin-Dominguez,South,e-commerce
SL14177,Jennifer Davis,"Andrade, Matthews and Wiley",South,marketplace
SL14178,Jennifer Gonzalez,"Christian, Ward and Mcdowell",South,physical_store
SL14179,Jennifer Wolfe,"Thomas, Holloway and Moore",East,e-commerce
SL14180,Hannah Miller,"Rogers, Blair and Ramirez",East,marketplace
SL14181,Jamie Nichols,Mullins PLC,West,marketplace
SL14182,Dillon Frazier,Hughes Ltd,South,e-commerce
SL14183,Christopher Macias,Frey Group,North,physical_store
SL14184,Robert Brown,"Campos, Jenkins and West",West,e-commerce
SL14185,Jamie Griffin,Ford-Floyd,South,marketplace
SL14186,Sonia Myers,Phillips-King,East,marketplace
SL14187,Rachael Marshall,"Peck, Madden and Turner",South,e-commerce
SL14188,Evelyn Clayton,Matthews-Chapman,East,e-commerce
SL14189,Thomas Stout,Perez-Olsen,East,marketplace
SL14190,Cole Kelly,Coleman-Maxwell,South,e-commerce
SL14191,Chad Owens,Hampton Group,West,physical_store
SL14192,Donald Anderson,Miller LLC,South,physical_store
SL14193,Kevin Dennis,"Thomas, Griffin and Wise",North,physical_store
SL14194,Charles Chavez,"Harrison, Reeves and Stevenson",North,physical_store
SL14195,Bill Smith,"Chan, Castillo and Valdez",North,e-commerce
SL14196,Luis Obrien,Suarez-Rodriguez,East,marketplace
SL14197,Jackie Daniels,Jones Ltd,North,e-commerce
SL14198,Sherri Booker,"Mitchell, Weiss and Moreno",North,physical_store
SL14199,Alec Russell,"Schultz, Lang and Jackson",South,e-commerce
SL14200,Tyrone Hunt,Diaz-Conner,North,e-commerce
SL14201,Monica Castro,"Rodriguez, Wilson and Mitchell",South,marketplace
SL14202,Hannah Avila,Green LLC,North,physical_store
SL14203,Bruce Parker,"Rodriguez, Turner and Holland",East,marketplace
SL14204,Ronald Mckenzie,"Stone, Bryant and Daugherty",West,physical_store
SL14205,Michael Stafford,Young-Griffin,West,physical_store
SL14206,Sabrina Rodriguez,"Love, Hansen and Franklin",East,e-commerce
SL14207,Christopher Baker,"Stanley, House and Smith",East,marketplace
SL14208,Benjamin Huynh,Jones Inc,South,marketplace
SL14209,Brandi Wilkinson,Brown and Sons,East,physical_store
SL14210,Justin Shepard,Shea-Smith,South,physical_store
SL14211,Douglas Lewis,Young and Sons,East,e-commerce
SL14212,Linda Hernandez,"Jordan, Dunn and Neal",West,marketplace
SL14213,Cheryl Rice,Martinez Group,West,marketplace
SL14214,Jesus Williams,Jimenez-Clayton,South,physical_store
SL14215,Amanda Shannon,"Harrell, Williams and Morgan",West,marketplace
SL14216,Joseph Cervantes,Murray LLC,North,physical_store
SL14217,Mrs. Lorraine Reynolds PhD,Jacobs LLC,South,physical_store
SL14218,Donna Galvan,"Smith, Boyle and Johnson",North,physical_store
SL14219,Sheri Walsh,"Martinez, Simmons and Walters",West,physical_store
SL14220,Kevin Wilson,"Turner, Pratt and Le",South,e-commerce
SL14221,Ms. Elizabeth Johnson,"Rodriguez, Myers and Johns",East,marketplace
SL14222,Christy Smith,"Jensen, Garcia and Mills",East,marketplace
SL14223,Greg Campos,"Carlson, Carr and Lopez",East,e-commerce
SL14224,Kylie Smith,"Ross, Avila and Miller",West,physical_store
SL14225,Donna Mosley,Weber-Harris,East,physical_store
SL14226,Paul Robbins,Mack-Nelson,West,e-commerce
SL14227,Laura Quinn,Lee LLC,South,e-commerce
SL14228,Jason Luna,Downs Ltd,South,e-commerce
SL14229,Jeffrey Steele,Wright-Stanley,South,physical_store
SL14230,Ashley Payne,Gonzalez-Brooks,South,e-commerce
SL14231,Michael Luna,"Franco, Thomas and Lopez",West,e-commerce
SL14232,Toni Hart,Blackburn-Johnson,West,e-commerce
SL14233,Richard Smith,Huffman-Miller,West,e-commerce
SL14234,Caleb Peters,Carpenter Ltd,West,e-commerce
SL14235,Allison Brown,Wells-Jordan,North,physical_store
SL14236,Matthew Henry,Thompson LLC,West,marketplace
SL14237,David Willis,Herrera-Harris,North,marketplace
SL14238,Philip Sullivan,Moses-Martinez,South,marketplace
SL14239,Brent Horn,"Kramer, Aguilar and Reynolds",West,physical_store
SL14240,Daniel Sullivan,Austin Group,East,marketplace
SL14241,Lisa Baker,"Moore, Young and Knight",West,e-commerce
SL14242,Mary Wood,"Fischer, Flores and Reeves",West,e-commerce
SL14243,Jennifer Wilson,Nichols Inc,East,marketplace
SL14244,Jose Erickson,"Keller, Carter and Morris",West,physical_store
SL14245,Abigail Young,"Brown, Williams and Tucker",East,physical_store
SL14246,Christina Arnold,Morales LLC,South,e-commerce
SL14247,Annette Miller,Wall-Bennett,North,physical_store
SL14248,Christine Downs,Berry Group,South,e-commerce
SL14249,Kenneth Aguilar,"Vaughn, Moore and Norris",North,physical_store
SL14250,Ian Chandler,"Daniel, Jones and Ball",North,e-commerce
SL14251,Gloria Jennings,Jackson-Burton,North,physical_store
SL14252,Joseph Reynolds,"Campos, Freeman and Morrow",West,physical_store
SL14253,Sarah Phillips,"Garcia, Perry and Murphy",South,e-commerce
SL14254,Pamela Williams,Wallace-Stout,South,e-commerce
SL14255,Ronald Ward,Singh-Todd,West,e-commerce
SL14256,Clarence Spencer,"Mason, Moore and Sullivan",East,e-commerce
SL14257,Denise Hall,Jones Group,North,physical_store
SL14258,Kimberly Arnold,"Diaz, Scott and King",North,e-commerce
SL14259,Alison Arellano,Moore-Maddox,South,e-commerce
SL14260,Brianna Bates,"Spence, Paul and Zamora",East,physical_store
SL14261,Shannon Weiss,Adams-Wagner,South,e-commerce
SL14262,Andrew Harrington,Guzman and Sons,East,physical_store
SL14263,Gregory Carter,Glenn-Parker,South,physical_store
SL14264,Cesar Torres,"Gray, Velez and Williams",North,physical_store
SL14265,Lauren Mills,"Martinez, Grimes and Perez",East,marketplace
SL14266,Cynthia Wilson,"Marquez, Mueller and Watkins",East,marketplace
SL14267,Nicholas Green,Williams-Turner,South,marketplace
SL14268,Kevin Williams DDS,Best-Ritter,West,physical_store
SL14269,David Williams,"Adams, Johnson and Travis",West,e-commerce
SL14270,Ian Randolph,Newman-Melendez,North,e-commerce
SL14271,Stephen Robinson,Landry PLC,North,physical_store
SL14272,Anthony Rice,Booker-Joseph,East,e-commerce
SL14273,Ruth Walsh,Morris Group,North,physical_store
SL14274,Lisa Rush,Diaz-Evans,West,marketplace
SL14275,Debbie Greene,Blackburn Ltd,East,marketplace
SL14276,Robert Hodges,"Johnston, Ramirez and Terry",North,e-commerce
SL14277,Laura Hunter,Austin-Jones,East,marketplace
SL14278,Daniel Reyes,"Nelson, Erickson and Casey",West,physical_store
SL14279,Brittany Schaefer,Barnes Inc,South,physical_store
SL14280,Mr. Matthew Hartman,Peters PLC,West,e-commerce
SL14281,Sarah Parker,Cox Ltd,South,marketplace
SL14282,David Wilson,King-Wilson,West,e-commerce
SL14283,Carl Morris,George PLC,West,marketplace
SL14284,Adam Moore,Tran Group,West,physical_store
SL14285,Sabrina Lopez,"Lloyd, Moore and Clark",North,e-commerce
SL14286,Mindy Brown,Martin LLC,West,physical_store
SL14287,Nicole Smith,Rose-Aguirre,North,e-commerce
SL14288,Gregory Johnson,"Brennan, Valenzuela and Miller",East,e-commerce
SL14289,Joshua Tate,"Pruitt, Jones and Trujillo",North,e-commerce
SL14290,Micheal Bernard,"Robinson, Ortiz and Perez",West,e-commerce
SL14291,Stacy Taylor,Walker PLC,West,physical_store
SL14292,Mr. Brian Harrell,"Wagner, Cunningham and Adams",East,marketplace
SL14293,Sheila Allen,"Gardner, Kennedy and Francis",West,e-commerce
SL14294,Samantha Parker,Brewer-Ortiz,North,e-commerce
SL14295,Mrs. Dawn Davis,"Wood, Russo and Sanchez",East,physical_store
SL14296,Bill Russell,Kelley PLC,South,e-commerce
SL14297,Michael Gutierrez,"Harper, Ross and Thomas",North,physical_store
SL14298,Roy Guerrero,Levine-Hendrix,East,e-commerce
SL14299,Rachel Gordon,Sheppard Group,East,marketplace
SL14300,Cheryl Allen,"Powell, Sullivan and Hunter",East,marketplace
SL14301,Dawn Howard,Fisher PLC,North,marketplace
SL14302,Breanna Mullins,"Stephens, Roberts and Martin",West,marketplace
SL14303,Matthew Wade,Wright Ltd,South,marketplace
SL14304,Christopher Powell,"Lee, Campbell and Flores",East,e-commerce
SL14305,Amy Joyce,"Fisher, Thomas and Chavez",North,e-commerce
SL14306,James Morgan,Morrison-Mullins,South,physical_store
SL14307,Brenda Burns,Jones Group,North,marketplace
SL14308,Christine Miller,Graham-Henderson,West,e-commerce
SL14309,Christine Watts,Abbott-Walker,South,e-commerce
SL14310,Tony Bradford,Allen LLC,East,e-commerce
SL14311,Paul Young,Leonard Group,North,e-commerce
SL14312,Rebecca Gonzales,Gonzalez Group,West,marketplace
SL14313,Melissa Terry,Schultz and Sons,South,marketplace
SL14314,Angela Nicholson,"Willis, Smith and Wolfe",North,marketplace
SL14315,Donald Ramos,Jordan Ltd,South,marketplace
SL14316,Megan Kirk,Richards-Jackson,East,marketplace
SL14317,Johnny Hanson,"Juarez, Boone and Fuller",East,marketplace
SL14318,Dawn Nelson,Lee PLC,West,e-commerce
SL14319,Elizabeth Fuentes,"Miller, Barnes and Green",South,physical_store
SL14320,Shane Lewis,"Butler, Riley and Williams",South,physical_store
SL14321,Tracy Daugherty,Scott and Sons,West,marketplace
SL14322,Jennifer Harris,Martin-Jenkins,North,physical_store
SL14323,Angela Graham,"Powell, Lang and Baker",East,physical_store
SL14324,Ashley Cooper,Rangel Ltd,West,e-commerce
SL14325,David Miller,"Graves, Dawson and Schwartz",North,marketplace
SL14326,Oscar Morris,Bennett-Black,North,e-commerce
SL14327,Danielle Nguyen,Robinson and Sons,South,e-commerce
SL14328,Tanner Allen,Barnes-Fowler,South,marketplace
SL14329,Reginald Thompson,Wilson and Sons,East,marketplace
SL14330,Jennifer Perez,Byrd Inc,North,marketplace
SL14331,Megan Davis,Wilson Ltd,West,physical_store
SL14332,Richard Flowers,"Silva, Hunter and Stewart",North,marketplace
SL14333,Sergio Hubbard,"Moore, Krause and Foley",East,physical_store
SL14334,Eric Lambert,"Blake, Mays and Cole",North,physical_store
SL14335,Adam Owen,Garcia-Johnson,North,e-commerce
SL14336,Jared Jones,Willis Group,East,e-commerce
SL14337,Eric Ball,Mitchell-Baker,North,marketplace
SL14338,Thomas Martin,"Wyatt, Baker and Taylor",East,e-commerce
SL14339,Penny Mayer,"Maldonado, Powers and Tran",South,e-commerce
SL14340,Anthony Adams,"Baxter, Cantrell and Smith",South,marketplace
SL14341,Mary Atkinson,"Cooper, Sutton and Lewis",South,e-commerce
SL14342,Kyle Flores,Leon LLC,South,physical_store
SL14343,Jack Foster,Fisher-Pearson,East,e-commerce
SL14344,Tonya Kirby,Carson-Brown,South,physical_store
SL14345,Gregg Garza,"Williams, Lee and Jordan",East,e-commerce
SL14346,Andrea Barr,"Spencer, Miller and Lawson",West,e-commerce
SL14347,Diane Roberts,Daniels and Sons,North,marketplace
SL14348,Devon Morris,Hobbs-Jones,North,marketplace
SL14349,Angela James,Young LLC,West,physical_store
SL14350,Katrina Phillips,Ortega-Burns,West,e-commerce
SL14351,Robert Monroe,Johnson-Payne,North,marketplace
SL14352,Rebecca Soto,"Hill, Edwards and Sullivan",North,e-commerce
SL14353,Patricia Harris,"Flores, Scott and Wilson",South,physical_store
SL14354,Zachary Gregory,Ruiz LLC,West,marketplace
SL14355,Amy Perez,Guzman-Mckenzie,West,marketplace
SL14356,Ann Nolan,Hernandez PLC,South,e-commerce
SL14357,Laura Turner,Meyer Inc,North,e-commerce
SL14358,Julian Munoz,Spence Inc,West,marketplace
SL14359,Kathryn Thomas,Sims-Mueller,North,e-commerce
SL14360,Teresa Boone,"Weber, Alvarado and Coleman",North,marketplace
SL14361,Christina Miller MD,"Munoz, Powell and Weaver",East,e-commerce
SL14362,Ariel Jones,Cole-Nash,South,physical_store
SL14363,Kelly Mcconnell,Zimmerman-Barnes,East,e-commerce
SL14364,Heather Sanders,"Alexander, Caldwell and Mcfarland",North,e-commerce
SL14365,Jerome Wilson,Sanchez PLC,East,marketplace
SL14366,Jordan Barnett,Miles LLC,North,physical_store
SL14367,Marilyn Jenkins,Parker-Carter,East,e-commerce
SL14368,Mark Ellis,"Jones, Chan and Perkins",West,physical_store
SL14369,John Ibarra,Black Group,South,physical_store
SL14370,Alejandra Aguilar,"Roy, Smith and Brown",South,e-commerce
SL14371,Amanda Johnson,Braun Inc,East,e-commerce
SL14372,David Gallegos,Smith-Barry,North,marketplace
SL14373,Jason Taylor,"Fleming, Zimmerman and Gonzalez",West,physical_store
SL14374,Jason Johnston,Mendoza-Davidson,South,marketplace
SL14375,Ethan Davis,Archer-Baldwin,West,marketplace
SL14376,Scott Phelps,Anthony Ltd,West,physical_store
SL14377,Charles Martin,Wyatt LLC,West,e-commerce
SL14378,James Graham,Sanders-Woods,East,physical_store
SL14379,Mary Lawrence,"Lloyd, Munoz and Benton",South,marketplace
SL14380,Jill Webb,"Blankenship, Miller and Morales",South,marketplace
SL14381,Jason Harrison,Lambert Inc,North,physical_store
SL14382,Leslie Brown,Harris PLC,East,marketplace
SL14383,Robert Berry,Cruz-Bray,North,physical_store
SL14384,James Paul,Willis Ltd,North,physical_store
SL14385,Kimberly Gates,"Terrell, Wong and West",North,marketplace
SL14386,Edwin Nunez,Barron and Sons,North,physical_store
SL14387,Taylor Riley,Black-Pena,East,e-commerce
SL14388,Maria Carlson MD,"Jones, Jackson and Burke",West,e-commerce
SL14389,Adam Adams,Greer-Davis,North,physical_store
SL14390,Kimberly Matthews,Chase Ltd,North,physical_store
SL14391,Steven Rocha,"Rodriguez, Williams and Johns",East,marketplace
SL14392,Christopher Ramos,"Hernandez, Murphy and Cameron",South,e-commerce
SL14393,Jared Boyd,Bond Group,East,physical_store
SL14394,Patricia Valenzuela,Wilson Group,East,physical_store
SL14395,Crystal Bradley,"Cline, Mcbride and Stuart",West,marketplace
SL14396,Victoria Newman,Payne-Jacobs,West,e-commerce
SL14397,Mrs. Ashley Marquez,Jones-Wong,South,marketplace
SL14398,Melissa Kaiser,Chang-Smith,South,marketplace
SL14399,Martin Jones,"Maxwell, Johnson and Allen",East,physical_store
SL14400,Amanda Rice,"Green, Roman and Brewer",South,e-commerce
SL14401,Michelle Snyder,"Hall, Carpenter and Barrera",East,physical_store
SL14402,Melissa Carlson,"West, Brown and Schultz",South,e-commerce
SL14403,Katie Bryant,Stone-Carpenter,West,e-commerce
SL14404,Bradley Gonzalez,Miller-Murphy,North,marketplace
SL14405,Andrew Ruiz,Palmer Ltd,North,e-commerce
SL14406,Brittany Sullivan,Schultz-Bowen,North,e-commerce
SL14407,Stephanie Davis,"Shah, Davis and Medina",North,physical_store
SL14408,Kenneth Thompson,"Harding, Jackson and Garcia",West,physical_store
SL14409,Maria Miller,Armstrong Inc,West,physical_store
SL14410,Stephanie Hernandez,"Sanders, Dixon and Scott",South,e-commerce
SL14411,Christopher Cobb,Stewart-Estrada,East,marketplace
SL14412,Sarah Chapman,Kaufman Inc,North,e-commerce
SL14413,Willie Harrington,"Brown, Snyder and Patterson",North,physical_store
SL14414,Emily Bennett,Burke-Johnson,East,physical_store
SL14415,Alyssa Ayala,Jones-Wood,South,physical_store
SL14416,Jasmine Wilson,"Phillips, Snyder and Carpenter",West,marketplace
SL14417,Bruce Harris,"Tucker, Hansen and Foley",East,e-commerce
SL14418,Maria Jensen,Davis-Meyer,East,physical_store
SL14419,Amy Davis,Matthews-Andersen,South,physical_store
SL14420,Jasmine Ryan,Price Inc,East,physical_store
SL14421,Katherine Nguyen,Koch LLC,West,marketplace
SL14422,Nathaniel Rodriguez,"Cole, Roberts and Ortiz",West,e-commerce
SL14423,Corey Gonzalez,Young PLC,West,physical_store
SL14424,Robert Brooks,Walton-Reyes,East,marketplace
SL14425,Vanessa Reid,Mcguire-Pittman,North,marketplace
SL14426,Shirley Hurley,"Campbell, Griffith and Powell",North,marketplace
